Title,Genre,Ratings,Vote_Counts,Runtime
Okadigbo,fantasy,6.1,113,96
Olivia & the Clouds,fantasy,7.3,62,81
Ooru Peru Bhairavakona,fantasy,5.7,1800,133
Orang-U 1: Dreams Into Nightmares,fantasy,6.1,113,70
Orion and the Dark,fantasy,6.3,18000,93
Orisa Aiye,fantasy,6.1,113,96
Oshi no Ko: The Final Act,fantasy,6.1,196,129
Our Crazy Love,fantasy,6.1,113,86
Overlord: The Sacred Kingdom,fantasy,6.9,1500,135
PJ,fantasy,6.1,113,108
Painted Skin,fantasy,6.9,54,80
Panda Bear in Africa,fantasy,5.5,384,84
Paralokam,fantasy,6.1,113,101
Parthenope,fantasy,6.6,15000,137
Pay Back,fantasy,6.1,113,60
Pechi,fantasy,5.5,1500,110
Pedro Páramo,fantasy,6.3,3200,130
Pemburu Saka,fantasy,6.1,113,89
Penguin Girl,fantasy,6.2,20,98
Pepperonia,fantasy,6.1,113,66
Perdiendo el Juicio,fantasy,7.7,21,90
Perfect Blue,fantasy,7.8,8,96
Phallacies,fantasy,8.2,6,101
PinkCity: A Psychedelic Meditation,fantasy,6.1,113,95
Pita's adventures,fantasy,6.1,113,62
Pizza House,fantasy,6.1,113,96
Planet 7693,fantasy,7.5,71,110
Platser som var animé för mig,fantasy,6.1,113,100
Princesa Adormecida,fantasy,3.9,189,80
Princess Halle and the Jester,fantasy,4.6,70,71
Princezna na hrásku,fantasy,5.5,64,80
Prologue: Thalassophilia - A Cryptograph in Three Acts,fantasy,6.1,113,96
Pushpaka Vimanam,fantasy,5.6,17,137
Qi Sheng Fu Mo,fantasy,6.1,113,96
Qianhe xiansheng,fantasy,6.1,113,82
RB&O Live: Alice's Adventures in Wonderland,fantasy,6.1,113,205
Rabe Sigi: Der treue Begleiter von König Kayada,fantasy,6.1,113,96
Rainbow World: The Movie,fantasy,6.4,14,92
Rebel Moon - Part Two: The Scargiver,fantasy,5.3,60000,122
Rebellious,fantasy,6.1,247,94
Red One,fantasy,6.3,143000,123
Reefer Monster Madness,fantasy,6.1,113,96
Regina,fantasy,6.1,113,75
Rendel: Cycle of Revenge,fantasy,3.6,257,99
Reneja Kirifukai - Der Anfang von allem,fantasy,6.1,113,96
Reptilians: Serpent Kings and Ancient Rulers,fantasy,6.1,113,194
Rita,fantasy,5.7,301,107
River Returns,fantasy,7.0,23,109
River of Ghosts,fantasy,2.9,308,102
Robin and the Hoods,fantasy,4.3,545,100
Run Kukua Run,fantasy,6.1,113,96
Ryan's World the Movie: Titan Universe Adventure,fantasy,1.8,742,80
S.N.S.O.B - Supernatural Squad of Badasses Part 1,fantasy,6.1,113,96
STEVE (A Minecraft Movie),fantasy,6.9,13,61
Sahmeran Efsanesi-Tulhan,fantasy,6.0,34,96
Saint Young Men: Holy Men vs Demon Army,fantasy,3.7,20,93
Salomé,fantasy,5.8,13,115
Samaya bolshaya luna,fantasy,2.4,146,105
