Title,Genre,Ratings,Vote_Counts,Runtime
Four Singles,romance,6.3,131,63
Fragments of Us,romance,7.2,12,102
Fraulein Cherie,romance,6.3,131,92
Freedom,romance,5.9,1500,110
Freydís and Gudrid,romance,6.3,131,102
From Contract Lover to the Billionaire's Bride,romance,6.8,562,84
From Corinne's Heart,romance,6.3,131,102
Fruitcake,romance,5.3,170,97
Fujimi Lovers,romance,6.0,48,103
Fun Girl,romance,6.3,131,102
Funmilayo Ransome-Kuti,romance,8.5,101,91
Futra Days,romance,4.2,164,99
Future Date,romance,5.5,132,82
Gaiyan,romance,6.1,16,102
Game On,romance,5.2,2300,140
Gap Lai Chi Bau,romance,5.7,48,114
Garh-Kumau,romance,6.3,131,102
Gebokste Liefde,romance,7.3,6,102
Gecenin Nakarati,romance,6.9,30,104
Gelin Takimi,romance,4.0,6400,109
Gen Z Wife,romance,6.3,131,150
Get Over Yourself,romance,6.3,131,109
Gharjwai,romance,7.9,907,134
Gili Gili Raat,romance,5.7,12,93
Gina's Date Night,romance,6.3,131,102
Gingersnap Christmas,romance,4.8,29,102
Girl Friends,romance,6.3,131,104
Girl Haunts Boy,romance,6.3,3400,100
Girl Talk,romance,6.3,131,102
Girls Will Be Girls,romance,7.1,2800,118
Given 3: To the Sea,romance,7.5,162,80
Given the Movie: Hiiragi Mix,romance,7.6,244,70
Go Noni Go,romance,6.3,131,114
Going Poly: Love Beyond Monogamy,romance,6.3,131,102
Gone Running,romance,7.0,4500,105
Good Bad Things,romance,5.8,241,96
"Goodbye, Farewell",romance,7.8,14,109
Goreyan Naal Lagdi Zameen Jatt Di,romance,7.8,30,108
Goyo,romance,6.6,2300,106
Grafted,romance,5.6,2700,96
Grand Tour,romance,6.5,2200,129
Greice,romance,6.9,136,110
Greytown Girl,romance,4.7,18,120
Guacamole Yesterdays,romance,8.7,20,102
Guilty Advice,romance,6.3,131,102
Guilty Pleasure,romance,4.7,177,119
Guxim,romance,7.2,37,75
Güle-Güle,romance,6.4,9,108
Günesi Söndürmem Gerek,romance,3.6,210,105
Half Moon Bay,romance,6.3,131,70
Hamar Niyati,romance,6.3,131,139
Hani,romance,7.7,7,73
Happiness,romance,5.5,18,118
Happiness Is,romance,3.8,308,96
Happy Ending,romance,6.3,131,158
Hasta Que Nos Encontremos De Neuvo,romance,6.3,131,90
Hate at First Meet,romance,6.3,131,102
Hauchi,romance,6.3,131,114
Haunted Happy Hour,romance,7.4,18,89
Haunted Heart,romance,4.7,528,128
He Loves Me Not,romance,6.8,55,97
He's Not Ready,romance,6.3,131,110
Head Over Heels,romance,6.3,131,102
Hear Me: Our Summer,romance,7.5,969,109
Heart Arrest,romance,6.3,131,152
Heart Impossible,romance,6.3,131,116
Heart Strings,romance,5.5,13,107
Heartbreak Motel,romance,7.0,319,115
Hearts Creek,romance,5.9,130,90
Hearts in Focus,romance,6.3,131,102
Heartsping : Teenieping of Love,romance,7.3,32,102
Heavens x Candy,romance,6.1,52,70
Hell City,romance,9.1,28,90
"Hello, Love, Again",romance,6.7,954,122
Her Seyin Basi Merkür,romance,3.4,487,105
Her Story,romance,7.6,2000,123
"Here I am, I'm Jean-Frank",romance,6.3,131,102
Here Now,romance,4.9,487,118
Hi Anokhi Gaath,romance,6.8,84,126
Hidden Flora,romance,7.0,20,93
High Tide,romance,6.4,804,101
Him,romance,7.4,31,80
Hold Me Close,romance,4.8,77,98
Holiday for Hire,romance,5.8,197,84
Holy Matrimony,romance,6.3,131,143
Honeko Akabane's Bodyguards,romance,6.0,50,117
Honey Money Phony,romance,6.2,224,115
Honeymoon Express,romance,6.8,2100,118
Honeymoonish,romance,5.3,1600,100
Hong lou meng,romance,5.0,36,120
Hope's Hollywood Christmas,romance,8.4,33,90
Hot Frosty,romance,5.3,15000,92
Hothat Bhalobasa,romance,6.3,131,64
How I Love to Be Loved,romance,6.3,131,102
How to Date Billy Walsh,romance,5.2,4000,98
How to Make Her Leave,romance,6.3,131,102
How to Make Love,romance,2.8,12,65
How to Operate a Polaroid Camera,romance,6.4,5,102
Hrashwo Deergha,romance,7.8,107,150
Hu Tara Vina Kai Nai,romance,9.3,15,125
Husna,romance,6.3,131,150
I 20,romance,9.0,494,114
I Am Erasmus,romance,6.3,131,102
I Am the Secret in Your Heart,romance,6.1,224,112
I Brake for Caterpillars,romance,4.0,33,93
I Can Never Be Yours,romance,7.9,180,102
I Can't Sleep Without You,romance,6.3,131,102
I Don't Know,romance,6.3,131,98
I Hate Love Stories,romance,6.3,131,102
I Hate You,romance,7.9,2000,117
I Love You 2,romance,8.2,176,160
I Love You Regardless,romance,6.3,131,102
"I Love You, to the Moon, and Back",romance,6.0,84,105
I Met a Girl,romance,6.3,131,105
I Wish You Were Here,romance,6.3,131,102
I am the girl 3 me and my girlfriend,romance,6.3,131,102
I'm Seeing Things,romance,6.3,131,102
ISHQ (Don't Fall in Love),romance,7.4,8,131
Ibbani Tabbida Ileyali,romance,7.4,878,160
Ibiza Dark,romance,8.5,19,95
Ienai Himitsu,romance,6.8,78,115
If Love Deceives You,romance,6.3,131,90
If My Lover Were a Flower,romance,8.5,8,110
If You Love Express It,romance,6.3,131,102
Ikonophile Z,romance,6.3,131,102
In Good Hands 2,romance,5.3,1000,99
In a Situationship,romance,6.3,131,102
In the Summer Rain,romance,6.5,20,129
InfiniMundo,romance,6.3,131,90
Inheritance to Love,romance,9.1,33,88
Ini Oru Kadhal Seivom,romance,5.7,23,109
Intlawulo,romance,6.3,131,88
Intoxicated by Love,romance,8.5,14000,118
Ipar Adalah Maut,romance,7.0,1300,131
Irish Wish,romance,5.2,22000,93
Ishara,romance,6.3,131,102
Ishq va anduh,romance,6.3,131,102
Ishttaragam,romance,9.1,114,102
Isoken's Man,romance,6.3,131,102
It Ends with Us,romance,6.3,90000,130
"It's So Big It Hurts, Black Oppa",romance,5.6,11,61
Jaavali,romance,6.3,131,102
Jada,romance,6.3,131,102
Jak ukradlem 100 milionów,romance,3.4,101,90
Jane Austen Wrecked My Life,romance,6.4,940,98
Jangan Lupa Aku Cinta Padamu,romance,6.3,131,91
Jatt & Juliet 3,romance,5.3,1900,135
Jaunt,romance,8.7,8,78
Jee Ve Sohneya Jee,romance,6.6,263,141
Jiboner Chuktinama,romance,6.3,131,102
Jingle Bell Love,romance,6.1,223,81
Jodi Bhalobasho,romance,6.3,131,102
Joli joli,romance,5.5,147,116
Joy of Horses,romance,5.5,179,90
Jugol,romance,6.3,131,102
Juliette & Roméo,romance,5.3,15,102
Juni,romance,7.3,227,138
Just Pass,romance,6.5,211,136
Just the Two of Us,romance,6.3,131,102
Just the Two of Us,romance,6.3,131,111
K-Indi Idol,romance,6.3,131,90
Kaaduvetty,romance,3.2,149,157
Kacher Manush Dure Thuiya,romance,7.8,1200,144
Kadin Kafasi,romance,3.0,53,93
Kagojer Bou,romance,5.6,31,112
Kahan Shuru Kahan Khatam,romance,6.0,3300,107
Kailasa Kasidre,romance,5.7,1000,124
Kajolrekha,romance,6.3,197,156
Kang Mak,romance,6.4,908,122
Kanni,romance,8.3,154,122
Kapsula,romance,6.3,131,102
Karma's a Bitch,romance,4.6,45,89
Karthi Kalyani,romance,6.3,131,102
"Katarina, ili Doch razboynika",romance,6.3,131,157
Katlaa Curry,romance,9.4,26,110
Kek 2,romance,6.3,131,98
Keluar Main 1994,romance,7.8,56,112
Keo=peul-ji-ok,romance,5.6,8,94
Keshava Chandra Ramavath,romance,6.7,79,133
Khoka Bhai Tama Pain: A Song Epic,romance,8.8,161,153
Khwaabon Ka Jhamela,romance,5.4,113,113
Kill Me If You Dare,romance,4.6,1400,94
Killer Baby Daddy,romance,3.9,14,78
Killer Heat,romance,5.6,14000,95
Kinda Married Like,romance,8.2,9,102
King Tara,romance,9.1,10,107
Kisko Tha Pata,romance,6.9,21,135
Kiss or Kill,romance,6.3,131,102
Kizi Kazan Ask,romance,6.3,131,102
Kizuna - Uma Família Improvável,romance,6.3,131,102
Koi wo Shiranai Bokutachi wa,romance,5.3,10,111
Komandir,romance,6.3,537,131
Konjam Pesinaal Yenna,romance,7.1,68,112
Krista,romance,5.5,61,102
Kuch Sapney Apne,romance,8.0,56,120
Kulturnaya komediya,romance,5.5,90,95
Kupu-Kupu Kertas,romance,6.5,224,113
L'heureuse élue,romance,5.5,386,91
L'invenzione di noi due,romance,4.8,40,106
"LSD 2: Love, Sex Aur Dhokha 2",romance,3.8,2800,119
La Casa Azul,romance,6.4,10,102
La Cocina,romance,7.1,3800,139
La Pura Vida,romance,8.9,28,89
La Ruptura,romance,2.3,6,78
La Tercera Edad,romance,6.0,13,102
La herencia de Flora,romance,5.8,6,134
La hija de Rappaccini,romance,6.3,131,92
La piel en primavera,romance,6.9,51,100
Labyrinth,romance,4.7,18,100
Lady Outlaw,romance,6.6,26,104
Lady of Honour,romance,6.3,131,107
Land of Broken Hearts,romance,6.3,218,100
Langue Étrangère,romance,6.6,586,101
Last Defenders of Monogamy,romance,5.3,404,84
Last Song for You,romance,7.0,109,106
Last Will,romance,6.3,131,107
Layla,romance,6.1,477,100
Le beau rôle,romance,6.4,110,84
Leatherbound,romance,8.0,8,102
Lesbian Space Princess,romance,7.1,212,87
Let Me Be Corey,romance,6.3,131,102
Letters at Christmas,romance,3.6,181,84
Letuchiy korabl,romance,3.4,390,100
Leyli and Majnun,romance,6.3,131,79
Licença para Enlouquecer,romance,7.8,16,95
Lick,romance,6.1,1000,75
Life Ek Settlement,romance,6.3,131,102
Life Hotel,romance,6.6,158,118
Life is Filled with So Much of You,romance,7.2,77,99
Lilies Not for Me,romance,7.0,730,99
Lisa Frankenstein,romance,6.1,29000,101
Listy do M. Pozegnania i powroty,romance,6.0,339,123
Little Hearts,romance,5.9,2600,136
Liu mang qu mo shi,romance,5.7,55,104
Lobola Man,romance,4.5,216,108
Lokananta,romance,6.2,14,102
Lolipop Gang,romance,6.3,131,90
Lonely Planet,romance,5.7,12000,94
Looking for Cinderella,romance,6.3,131,102
Looking for Dr. Love,romance,6.0,135,85
Los pequeños amores,romance,6.3,397,95
Loss Project,romance,6.3,131,102
Lost & Found You,romance,6.1,29,102
Lost Love,romance,6.3,131,90
Lost Love One,romance,6.3,131,102
Lost in Love,romance,6.3,131,106
Love,romance,7.3,586,119
Love & Vodka,romance,6.3,131,83
Love Across Time,romance,7.1,848,60
Love Bites,romance,6.3,131,60
Love Dodoma,romance,6.3,131,90
Love Given,romance,6.3,131,101
Love Inside the Drug Game,romance,6.3,131,72
Love Is Love,romance,6.3,131,120
Love Is Never on Time,romance,8.6,74,110
Love Li,romance,6.4,14000,168
Love Lies,romance,7.0,399,114
