Title,Genre,Ratings,Vote_Counts,Runtime
Don't Look Back... I Know Your Origins,mystery,3.6,113,104
Don't Open the Box,mystery,7.0,9,97
Dont,mystery,6.0,146,97
Donto Rohoshyo,mystery,6.0,146,137
Dr. Jason II - Lights & Shadows,mystery,4.9,334,62
Dragoons,mystery,6.0,146,77
DreadClub: Vampire's Verdict,mystery,4.8,64,88
Dream Lock,mystery,8.6,23,100
Dream Thief,mystery,6.0,146,97
Dream of Deceit,mystery,6.0,146,97
Drive,mystery,5.6,367,90
Drive Back,mystery,4.5,673,94
Drugstore June,mystery,5.4,1800,91
Duplicitous Minds,mystery,6.0,146,97
Durga,mystery,8.6,173,134
Døde menn går på ski,mystery,5.2,335,89
El Juego Del Poder,mystery,8.0,11,95
El Portal,mystery,6.0,146,97
El banquete,mystery,6.0,146,78
Ellige Payana Yavudo Daari,mystery,8.2,257,134
Endgame,mystery,6.0,146,97
Entre Paris et Leuven,mystery,6.0,146,107
Exhuma,mystery,6.9,25000,134
Exipsosi,mystery,6.0,146,97
F*** Marry Kill,mystery,5.3,3400,97
Family Guy Plush: Peter Is Afraid,mystery,6.0,146,109
Fanum: Ombre dal passato,mystery,6.0,146,97
Faultline,mystery,4.7,144,92
Fidan,mystery,7.1,78,97
Final Girl: Halloween,mystery,4.6,111,85
First Nights at Freddy's,mystery,9.4,19,98
First Person Savior,mystery,4.9,12,81
Five Nights at Freddy's Minecraft Roleplay Movie,mystery,6.0,146,84
Flashlight,mystery,5.7,15,77
Flesh of the Unforgiven,mystery,9.1,45,88
Flick Flick 8,mystery,6.0,146,284
Following,mystery,6.5,1400,102
Force of Nature: The Dry 2,mystery,5.9,7600,120
Foreclosure 2,mystery,3.1,146,77
Fragmentos de Olvido,mystery,6.0,146,94
Frankenstein in the Mirror,mystery,6.0,146,60
Free Falling,mystery,5.2,305,89
From Darkness,mystery,4.9,604,95
Frozen Run,mystery,6.0,146,91
Gaami,mystery,6.3,2100,147
Gazer,mystery,6.0,206,114
Ghost Train,mystery,4.5,9,94
Ghost of Spring,mystery,6.0,146,78
Ghubar,mystery,6.0,146,97
Giant fish,mystery,6.0,146,84
Gizmo,mystery,6.0,146,77
Glass Casa,mystery,7.7,50,106
Go Away,mystery,4.3,219,97
God Vs AI,mystery,6.0,146,97
Going South,mystery,6.0,146,82
Golam,mystery,7.2,6200,120
Gossip to Die For,mystery,5.2,85,94
Granny,mystery,8.0,7,97
Grayson's Encounter,mystery,7.3,22,70
Green,mystery,6.0,146,97
Gregório & as Patricinhas,mystery,6.0,146,97
Grimmwood,mystery,7.8,14,97
Guadalupe: Mother of Humanity,mystery,6.9,42,102
Guess Who,mystery,4.8,377,93
Guess Who,mystery,6.0,146,97
Gunehegaar,mystery,6.0,146,68
Gunfighter Paradise,mystery,8.8,18,97
Halloween: The Evil of Michael Myers,mystery,6.0,146,97
Hammitt,mystery,6.0,146,70
Handling the Undead,mystery,5.3,4600,97
Haunting Trophies,mystery,6.0,90,150
Haze,mystery,6.4,53,76
Haze,mystery,6.0,146,97
Held Hostage in My House,mystery,4.7,148,90
Hellboy: The Crooked Man,mystery,4.5,15000,99
Hello Neighbor,mystery,7.9,17,97
Heresy,mystery,6.9,318,61
Hi8 Resurrectio Director's Cut,mystery,6.0,146,77
Hidden Face,mystery,6.1,633,115
Hidden Memories,mystery,5.9,31,84
History of Halloween,mystery,6.0,146,97
Homeboy,mystery,6.5,23,97
Hometown Mysteries: A Farmhouse Murder,mystery,6.0,146,106
Hood Safari,mystery,6.0,146,71
Horror in the High Desert 3: Firewatch,mystery,5.4,776,88
House of Lies,mystery,3.7,189,82
Housekeeping,mystery,6.0,41,98
Huggin Molly,mystery,5.9,87,97
Hunters on a White Field,mystery,4.9,467,100
Hunting Daze,mystery,5.9,474,79
Hunting Matthew Nichols,mystery,8.8,52,96
Husna,mystery,6.0,146,150
Hypno,mystery,6.0,146,75
I Married as the Replacement Bride,mystery,7.4,41,97
I Saw the TV Glow,mystery,5.8,39000,100
"I'm Okay, We're Okay",mystery,6.7,6,107
Ictus: Paciente Cero,mystery,6.0,146,97
Idealnaya zhertva,mystery,8.2,7,92
Imaginary,mystery,4.7,18000,104
Imperfection,mystery,6.0,146,71
In Our Blood,mystery,6.9,53,89
In Unison,mystery,6.0,146,100
Infrastrata,mystery,6.0,146,65
Inheritance,mystery,5.1,3700,94
Inquietus,mystery,7.0,7,97
Insane Like Me?,mystery,4.5,56,86
Inti Number 13,mystery,7.6,1100,127
Into the Box,mystery,7.4,9,96
Intuition,mystery,6.0,146,97
It's Not the Time,mystery,6.6,22,78
It's What's Inside,mystery,6.6,45000,103
Ithuvare,mystery,5.4,27,129
Its Name Was Mormo,mystery,3.8,171,93
"Ivan Shade, Undead P.I.",mystery,6.0,146,97
Jin Qian Bao Lei,mystery,4.0,16,97
Joy Hanu Man,mystery,8.9,27,143
Juror #2,mystery,7.0,106000,114
Kadhai,mystery,9.2,33,100
Kaljiga,mystery,8.3,43,114
Kalponik,mystery,9.1,13,97
Kamilota,mystery,6.0,146,97
Karina,mystery,6.2,56,90
Karma,mystery,7.8,1500,167
Karma's a Bitch,mystery,4.6,45,89
Katabasis,mystery,7.1,36,97
Kaya,mystery,6.0,146,97
Keeper of the Reel,mystery,6.0,146,97
Khoroshie devochki,mystery,8.5,7,91
Killer Body Count,mystery,4.7,687,109
Killer Heat,mystery,5.6,14000,95
Killer Influence,mystery,2.6,332,84
Killerwood,mystery,6.6,69,84
King Saud,mystery,7.6,13,100
Kinoplenka N8,mystery,4.3,59,110
Kishkindha Kaandam,mystery,8.0,13000,133
Kizumonogatari: Koyomi Vamp,mystery,7.1,113,144
Kondal,mystery,5.3,806,147
Korsakoff,mystery,6.0,146,100
Kryptic,mystery,4.0,645,102
Kuramerukagari,mystery,5.8,89,61
Kurukku,mystery,6.3,540,109
L'Aigle Du Vieux-Moulin,mystery,6.0,146,97
L.I.F.E.,mystery,4.1,31,108
LOST: Avalon Station,mystery,6.0,146,97
LUDA,mystery,7.2,6,86
La función,mystery,5.7,8,93
La volpe e l'uva,mystery,6.0,146,105
Lacerta,mystery,6.0,146,97
LasseMajas detektivbyrå - Maskoten som försvann,mystery,5.9,68,90
Last Party,mystery,8.3,22,97
Last Stop: Rocafort St.,mystery,4.1,508,89
Le discours des songes,mystery,6.0,146,70
Lealtad o Morir,mystery,8.4,10,87
Learn to Love Death,mystery,6.0,146,97
Leatherbound,mystery,8.0,8,97
Levizia,mystery,6.0,146,97
