Title,Genre,Ratings,Vote_Counts,Runtime
Kyle and the Last Emerald 2,sci-fi,8.4,9,92
LOST: Avalon Station,sci-fi,6.0,123,92
La Familia del Barrio: La Película,sci-fi,4.5,7,92
Lapse,sci-fi,6.0,123,92
Last Night on Earth,sci-fi,4.8,414,86
Latency,sci-fi,4.2,3000,94
Lesbian Space Princess,sci-fi,7.1,212,87
Levels,sci-fi,5.0,1600,93
Life with Quincy 3,sci-fi,6.0,123,73
Light,sci-fi,2.7,1300,93
Loreley Part II: Monster,sci-fi,6.0,123,92
Los incrédulos,sci-fi,6.0,123,92
Los visitados,sci-fi,7.6,5,92
Love Me,sci-fi,5.1,3100,91
Lumina,sci-fi,2.1,714,113
Lunacy,sci-fi,5.0,63,77
Lunar Lockdown,sci-fi,5.0,93,99
Lycos 1,sci-fi,6.0,123,60
Macproud,sci-fi,6.0,123,92
Maddhim,sci-fi,9.3,23,92
Madness Unplugged,sci-fi,6.0,123,92
Maid Droid Origins,sci-fi,3.0,339,96
Mama,sci-fi,8.5,7,100
Mame snova 17,sci-fi,5.5,193,108
Man of Tomorrow,sci-fi,6.0,123,92
Man vs Phone,sci-fi,6.2,6,86
Mars,sci-fi,8.1,26,84
Mars Has Eyes,sci-fi,1.6,9,70
Mars Shark: Dark Matter,sci-fi,6.0,123,92
Max Beyond,sci-fi,6.6,18,93
Meanwhile on Earth,sci-fi,5.9,1000,89
Megalodon Returns,sci-fi,3.7,9,92
Megalopolis,sci-fi,4.7,38000,138
Megamind vs. The Doom Syndicate,sci-fi,2.5,5800,83
Mertsanie,sci-fi,5.4,20,92
Metro9,sci-fi,6.0,123,92
Milestone,sci-fi,7.8,20,88
"Minsky, the little helper robot",sci-fi,6.0,123,92
Miracle Mirrors,sci-fi,5.4,370,103
Miss Roboto,sci-fi,6.0,123,92
Mobile Suit Gundam SEED Freedom,sci-fi,6.6,988,124
Mobile Suit Gundam: Silver Phantom,sci-fi,6.1,13,90
Moon Ghost Returns,sci-fi,6.2,26,92
Moon Maidens 2,sci-fi,3.8,54,69
Morana,sci-fi,6.2,28,119
Mummy Shark,sci-fi,1.9,209,66
Mutant,sci-fi,5.5,108,90
My Dinner with Ai,sci-fi,6.0,123,92
My Hero Academia: You're Next,sci-fi,7.0,2700,110
Mysterious Behaviors,sci-fi,6.0,123,92
Nanoshark,sci-fi,5.2,25,92
Negative Worlds,sci-fi,6.0,123,84
Neon Fear,sci-fi,5.7,602,92
Neon Girls,sci-fi,7.6,32,92
Night of the Skinwalkers,sci-fi,3.7,937,94
Night of the Zoopocalypse,sci-fi,6.0,981,91
